"","metadata.my_sims","metadata.target_market_size","metadata.r","metadata.s","metadata.u","metadata.nm","metadata.rationality","metadata.visit_change","metadata.mean_daily_visitors","metadata.playground","metadata.tutoring","metadata.coworking","metadata.cafe","metadata.party","metadata.workshop","metadata.camp","metadata.merchandise","metadata.r.membership_cost","metadata.r.playground_credits","metadata.r.tutoring_credits","metadata.r.cowowrking_credits","metadata.r.cafe_credits","metadata.r.party_credits","metadata.r.workshop_credits","metadata.r.camp_credits","metadata.r.merchandise_credits","metadata.s.membership_cost","metadata.s.playground_credits","metadata.s.tutoring_credits","metadata.s.cowowrking_credits","metadata.s.cafe_credits","metadata.s.party_credits","metadata.s.workshop_credits","metadata.s.camp_credits","metadata.s.merchandise_credits","metadata.u.membership_cost","metadata.u.playground_credits","metadata.u.tutoring_credits","metadata.u.cowowrking_credits","metadata.u.cafe_credits","metadata.u.party_credits","metadata.u.workshop_credits","metadata.u.camp_credits","metadata.u.merchandise_credits","dxsxbar.y","dxsxbar.visit_prob","dxsxbar.visits","dxsxbar.playground_lambda","dxsxbar.tutoring_lambda","dxsxbar.coworking_lambda","dxsxbar.cafe_lambda","dxsxbar.party_lambda","dxsxbar.workshop_lambda","dxsxbar.camp_lambda","dxsxbar.merchandise_lambda","dxsxbar.spent","dxsxbar.playground_credits","dxsxbar.tutoring_credits","dxsxbar.coworking_credits","dxsxbar.cafe_credits","dxsxbar.party_credits","dxsxbar.workshop_credits","dxsxbar.camp_credits","dxsxbar.merchandise_credits","dxsxbar.savings","dxsxbar.r","dxsxbar.s","dxsxbar.u","dxsxbar.nm","dxssd.y","dxssd.visit_prob","dxssd.visits","dxssd.playground_lambda","dxssd.tutoring_lambda","dxssd.coworking_lambda","dxssd.cafe_lambda","dxssd.party_lambda","dxssd.workshop_lambda","dxssd.camp_lambda","dxssd.merchandise_lambda","dxssd.spent","dxssd.playground_credits","dxssd.tutoring_credits","dxssd.coworking_credits","dxssd.cafe_credits","dxssd.party_credits","dxssd.workshop_credits","dxssd.camp_credits","dxssd.merchandise_credits","dxssd.savings","dxssd.r","dxssd.s","dxssd.u","dxssd.nm","dxsk.y","dxsk.visit_prob","dxsk.visits","dxsk.playground_lambda","dxsk.tutoring_lambda","dxsk.coworking_lambda","dxsk.cafe_lambda","dxsk.party_lambda","dxsk.workshop_lambda","dxsk.camp_lambda","dxsk.merchandise_lambda","dxsk.spent","dxsk.playground_credits","dxsk.tutoring_credits","dxsk.coworking_credits","dxsk.cafe_credits","dxsk.party_credits","dxsk.workshop_credits","dxsk.camp_credits","dxsk.merchandise_credits","dxsk.savings","dxsk.r","dxsk.s","dxsk.u","dxsk.nm","dxssk.y","dxssk.visit_prob","dxssk.visits","dxssk.playground_lambda","dxssk.tutoring_lambda","dxssk.coworking_lambda","dxssk.cafe_lambda","dxssk.party_lambda","dxssk.workshop_lambda","dxssk.camp_lambda","dxssk.merchandise_lambda","dxssk.spent","dxssk.playground_credits","dxssk.tutoring_credits","dxssk.coworking_credits","dxssk.cafe_credits","dxssk.party_credits","dxssk.workshop_credits","dxssk.camp_credits","dxssk.merchandise_credits","dxssk.savings","dxssk.r","dxssk.s","dxssk.u","dxssk.nm","custyp.PWT","custyp.SAHP","custyp.WFHP","memtyp.nm","memtyp.r","memtyp.s","memtyp.u","vis.0","vis.1","vis.2","vis.3","vis.4","vis.5","vis.6","vis.7","vis.8","vis.9","vis.10","vis.11","vis.12","vis.13"
"125",125,19671,0.5,0.2,0.4,-0.2,1.1,1.039,21,6.81818181818182,49.0909090909091,6.21212121212121,8.63636363636364,302.020202020202,10.9090909090909,178.535353535354,13.8686868686869,17374,2268,4,2177,582,2,5,3,2,8465,131,7,8,13,1,0,1,1,1857,36,97,9,5,1,1,1,0,125,0.504300050968782,0.382441157033196,4.96449934760138,0.998569909352279,5.01415969465382,0.993078566664048,0.00137398295217712,0.0013670472182864,0.00137327953089003,0.00137544747529685,2625.55933541094,307.980192345908,4.805514347378,293.592784640672,78.7103488753634,0.369325402877332,0.766458238015353,0.50582075135987,0.286868994967211,37.2874025189108,0.43357508622095,0.0440961993703034,0.265320122971455,0.257008591437292,125,0.288461442118912,0.657748589274343,2.92719115134323,0.580810881526053,2.91043435483442,0.583870758447703,0.000800604927483084,0.000804780765681262,0.000799197356776134,0.000796447410657749,5951.37243416543,766.135899314262,19.0513237851155,736.751171552614,196.877393031444,0.711580829901483,1.70708486801063,1.03421594428769,0.691446700015908,67.9141221425291,0.055451894981295,0.0426874954027664,0.0482725716366188,0.0801389741672527,125,1.80104700681984,7.0159488519162,1.78364464966074,1.80617443870484,1.8124416612589,1.79554985597706,1.78505480592425,1.77636968918269,1.79966138547204,1.80308527754376,5.13554858785405,5.46244816919115,19.8688546273247,5.46470268551511,5.46981431258953,3.885233009228,5.20501943269422,4.67008070949525,5.19375473660303,6.42834968800299,2.51731683005584,5.86568825430341,2.20453817997249,2.66136476271571,125,-0.0209504037658062,1.88776766950335,0.0115841324223866,-0.00130618018667168,-0.0033580558769415,0.00486336459384979,-3.14576588694978e-05,0.00753556780765745,-0.0121949199086178,-0.00691988704595414,2.00775202883067,2.11132686122923,4.23781807016199,2.1125065671772,2.11323218595874,1.60460072662333,2.01536158151171,1.83667820449305,2.03377488128091,1.9254302336049,-0.139549424658181,1.70654622469222,-0.110892431078744,0.441323588800746,6482,6664,6525,15309,2564,248,1550,13748,4606,1078,200,34,5,0,0,0,0,0,0,0,0
"126",126,18272,1,0.7,0.7,-0.3,1.2,1.024,43,16.5151515151515,31.8181818181818,16.7171717171717,1,350.505050505051,26.8181818181818,164.141414141414,11.8888888888889,7475,2010,20,2121,373,1,1,3,3,1652,160,7,17,8,1,1,1,0,1634,18,30,21,26,0,0,0,0,126,0.509730785831979,0.825908493870403,4.93556957490845,1.0016927152435,4.94384519450194,1.00429315041837,0.00137656038832778,0.00136396986926579,0.00138198401983998,0.0013674488085519,1474.04383259035,262.667774505121,3.1997591943958,260.343336495427,51.8098730297723,0.359676007005254,0.359457092819615,0.612959719789842,0.380910683012259,102.1198743123,0.233381315607902,0.43254815230891,0.228502806779789,0.105567725303399,126,0.288589696245623,1.01704629741762,2.91468839367075,0.580915145371338,2.9215535513989,0.578593394091917,0.000805796239118436,0.000795631300576473,0.000792433642972695,0.000800329690586912,2387.29576596957,637.430099035024,7.72960930406299,680.840578482874,122.364048201286,0.479918516173689,0.47985444986206,0.998900691210636,0.998846185821438,119.561699045633,0.0459825495473298,0.0919949010592627,0.0282763518004264,0.0924232921460564,126,1.80483761508408,5.43182833980394,1.80604051302841,1.80545548413459,1.79529595011667,1.80990361467571,1.78676010897105,1.8092064681957,1.82066276479247,1.7989726158573,5.07390437500727,6.00686663586241,8.34832239834546,6.04877598922898,5.9718883377525,1.34198937736369,1.3431488698493,4.2298792490992,6.0212983778923,2.67327284612578,2.17762393235178,1.98252362645065,2.61729671654224,3.69554103176971,126,-0.0369140765063675,1.41834251301641,0.0255247143383333,-0.0128595873794585,0.0330650981261548,-0.00573871463181699,-0.0107337140801111,0.0144078554824763,-0.0162515406728832,0.00111226944573509,1.86756062488854,2.22815399944236,2.55034663680025,2.24464090125551,2.22191572024301,0.584750571348244,0.585741011724558,1.59520737533394,2.24064142555812,0.838406721639262,0.034628824050507,-0.187419051119093,-0.137550198135904,1.17127344257849,6054,6122,6096,9839,2251,4107,2075,8826,5618,2502,972,249,83,15,5,1,1,0,0,0,0
"127",127,18553,0.9,0.8,1,-0.4,1.9,1.022,32,10.4545454545455,14.0909090909091,9.24242424242424,7.72727272727273,152.525252525253,49.5454545454545,423.232323232323,34.6565656565657,5707,2146,3,2106,791,1,5,3,4,1652,356,1,15,24,0,0,1,0,743,25,73,31,3,1,0,2,1,127,0.50506137675114,0.617312564005821,5.00527290911595,0.995195309969201,5.00993332233563,0.998489176789182,0.00137369423612685,0.00136723552749761,0.00136564695366617,0.00137042460810946,1127.0152269202,351.910580499111,5.24792853887879,301.980650029645,117.313784097647,0.232415242817873,0.731148601304371,0.759769309545626,0.671050503961623,51.9147824931795,0.326311911390735,0.338544615347808,0.199478767244346,0.135664706017111,127,0.29071884137907,0.863935283717723,2.92173999867349,0.585617182189157,2.92576290134074,0.582111547106837,0.000801822533600099,0.000797125670189951,0.000796425209596003,0.000801110548495506,1975.89197354927,728.880480563868,16.992116719167,726.700305385118,275.954901589044,0.422383728203752,1.76672945525123,1.10991192199776,1.40579219059699,70.9455496448579,0.0536320055661665,0.052361030991161,0.0561436459111764,0.13202938408607,127,1.78274238721653,5.86547437362672,1.79488097898191,1.79172780774589,1.79774366117077,1.80284983723242,1.79286348851796,1.80458163993296,1.79989171695833,1.789905790585,4.2489689223714,4.81071190565447,12.2099286120678,5.00341143262145,4.99401299626674,2.60543151036771,5.00983035757501,2.69802214747745,4.64043347684822,4.49792056109559,3.6963095254854,3.35556039969799,2.21915852425805,4.56975239288928,127,-0.0218733484131916,1.58456467275609,0.00109551175429077,0.00150093993033582,-0.00859784569583984,0.0113302588015944,-0.00846081314633792,0.00367919647245175,0.00468782188437033,0.00381712822923916,1.69198541968618,1.91695613222756,3.27917896862162,1.99996430989513,1.99696829864847,1.26695379861449,2.00229418600202,1.12565253795894,1.860056749177,1.23949367413267,-1.03947906035054,-0.762025390336064,0.0156345595883701,1.43878844409411,6121,6122,6310,11696,2626,2683,1548,10637,5307,1897,540,135,30,7,0,0,0,0,0,0,0
"128",128,20798,0.3,0.9,1,-0.4,0.8,1.007,10,22.5757575757576,21.8181818181818,23.1818181818182,9.54545454545454,265.656565656566,47.2727272727273,413.636363636364,15.3535353535354,31515,2000,16,2404,164,1,5,3,2,6354,105,7,11,2,1,1,0,1,1213,27,79,39,11,0,0,1,1,128,0.49954969859767,0.172324261948264,5.01319085654118,1.0021126740042,5.02054879014202,1.00801553373916,0.00136766750930125,0.00136365173216715,0.00136852176010314,0.00136084680897341,1229.95562218978,63.8535902344922,4.95171738541293,75.7695757459196,5.50738707393193,0.0510626021732859,0.182950283681123,0.180161553995576,0.165256274641792,40.4925808717039,0.200022324256767,0.109966112947789,0.533517140061462,0.156494422733982,128,0.289197904300962,0.426013176194315,2.92760321120507,0.581351328195402,2.90398519998444,0.582216681358097,0.00079863655030309,0.000799078280563292,0.000798740061387978,0.000796733848335839,5661.52241333531,340.775920616355,17.1462428056217,408.183283923217,27.590697807195,0.220130740120874,0.899553889494934,0.587897636631846,0.451579810063788,106.62321956381,0.0740151413853112,0.0523146314997571,0.115210336692694,0.0711378030555743,128,1.80013662236725,9.76181449606583,1.79336336698665,1.80090286514645,1.80846554207519,1.8036551804381,1.80034037511448,1.79880323705203,1.80107188710387,1.80471325529497,27.0104681913463,28.4910648883123,14.4962603011196,28.4823468811877,28.6040852619115,17.6376144390321,27.1382924699293,17.7745697918148,10.1638422659438,10.2117645792133,2.12402983411244,2.75994715784215,2.22233795049305,2.51749041058899,128,0.0102842564146282,2.55738194343951,0.00332465416860896,-0.0104084230103185,-0.0103686281622055,-0.00991130999752573,-0.0044174842606085,0.0140133637198446,0.00103888354675757,0.0142849353912829,5.0522175548031,5.2362945313431,3.57026084011358,5.23743418392028,5.22649852591119,4.07862901815469,5.07035150518434,3.83448043543626,2.79680378589175,2.76403314783689,0.402642283617995,0.681516109218846,0.0363362240201314,0.585711132874822,6973,6877,6948,18090,673,372,1663,17591,2857,323,27,0,0,0,0,0,0,0,0,0,0
"129",129,18052,0.5,0.7,0.7,-0.1,1.6,1.026,12,9.44444444444444,26.3636363636364,12.6767676767677,3.54545454545455,471.717171717172,40.9090909090909,207.323232323232,4.95959595959596,6768,2162,11,2237,255,2,7,4,2,3187,109,8,26,93,1,0,1,1,990,20,59,18,11,1,1,1,1,129,0.499418992817281,0.242521604254376,5.02296955820111,1.00564250974178,5.03032205502846,1.00940492897063,0.00137019567811587,0.00136890487885634,0.00136370642245603,0.00136213048226744,564.677814596217,74.0323448309821,3.40608444292247,70.3505635795133,16.5694156275809,0.233215156215378,0.306004874806116,0.297307777531575,0.233325947263461,29.1785291425221,0.160144390680726,0.412496051625234,0.391058334863924,0.0363012228301157,129,0.28814677181826,0.512663869745506,2.9209452475673,0.584130939613613,2.90836266601557,0.581288224996564,0.000797243293911531,0.000804906429019594,0.000800571974896878,0.000795648836250245,1439.5110802919,374.872499055267,11.8228147361738,382.812839113526,49.7076843982616,0.493162162730198,1.24975492742602,0.770608110453229,0.493222084352652,64.9163272086223,0.0768765702359825,0.0461996035035819,0.0765137610968526,0.0336846649464369,129,1.80815985554515,8.25201766721049,1.79857656979044,1.78818987362713,1.8086045788218,1.80126955254966,1.80256298716399,1.77509087401354,1.79693655137515,1.79644143652186,11.8763759651599,28.9687080239738,17.9831487066413,29.1537653373274,16.4756947748811,6.32928692604458,26.4589053126888,17.2322623051217,6.32502977101406,8.6794567934467,2.85891825974019,2.68354582505091,2.41271073380343,6.86807503081482,129,-0.0049620655324618,2.23108950811867,-0.0169197488361503,-0.014164359750286,-0.0159078052108014,-0.0244153832352771,-0.00648572603919716,0.00927154797100209,0.00279440948443653,0.0190780074032159,3.00053102193631,5.2795875064595,3.97191018361688,5.30404987947204,3.64434761027394,2.03006531649143,4.93811008820388,3.64026364205376,2.02907966767987,2.34776626899723,0.711005086193849,-0.146550256486303,-0.0284597820076871,1.85203421919164,6074,6022,5956,14438,579,1583,1452,14312,3175,495,67,3,0,0,0,0,0,0,0,0,0
"130",130,21036,0.2,0.3,0.2,-0.3,1.6,1.016,31,16.3131313131313,10.9090909090909,9.04040404040404,6.90909090909091,108.080808080808,25.4545454545455,389.646464646465,17.3333333333333,35758,2051,13,2121,164,1,4,5,1,1460,262,12,7,40,1,1,1,0,792,9,56,32,14,1,1,0,1,130,0.50557102926152,0.531897699182354,5.01865008710417,0.998093696040074,4.97668258934659,0.998341467537132,0.0013712127724115,0.00137539360398021,0.00137087730606473,0.00136783969118363,5576.2714279129,316.793838268596,6.02172898407924,309.833408240995,28.6660357136683,0.380062749572162,0.82529948659441,0.877448184065412,0.244152880775813,56.7260324292555,0.37905280136306,0.34773310184175,0.249588617222147,0.0236254795730432,130,0.28717482480511,0.783220653490225,2.93015723443604,0.583559291623738,2.91348639096474,0.582955391851111,0.000798261765825915,0.000796721592640392,0.000801391693624932,0.000796984259126635,12623.8676370046,690.986554711886,14.0632837575447,739.051879797214,54.9504248976693,0.485413490805402,1.38793359634042,1.75328902670069,0.429594023106828,84.4956839410583,0.0679001896784194,0.0631121835027057,0.0186594251379004,0.0393874503096348,130,1.81447650975567,5.90812480305958,1.79051580585138,1.80232429865714,1.80808361873128,1.79989878889584,1.79063604657426,1.79628690413796,1.79528662844997,1.81029662111845,4.8843513483952,4.84369021131447,8.95749601058027,4.90442171555199,4.56334053086276,1.24421094792251,4.14321173429779,4.57892770693909,2.41881326044789,4.31684166854608,2.0916508988856,2.27137521536067,2.51962945150757,14.713325554507,130,-0.0258516372638849,1.6109165621643,-0.0101223894614951,-0.00526969964999393,0.0100435106135829,-0.000984037424897197,-0.00508504019782976,-0.00260589927148857,-0.00477612266734967,-0.000515925189652277,1.96784521006935,1.9429515960919,2.65414983976434,1.97518893810433,1.81923497497679,0.494141803538454,1.64731802741311,1.83842119918121,1.19105454506825,1.37244455686215,0.134650694846917,0.240505086624493,0.0442938233473501,3.10986898943521,7016,6949,7071,13081,3103,2850,2002,12877,5791,1822,450,80,13,2,1,0,0,0,0,0,0
"131",131,22453,0.5,0.4,0.9,-0.1,1.2,1.015,77,19.7474747474747,44.0909090909091,22.3737373737374,8.90909090909091,342.424242424242,12.2727272727273,226.515151515152,19.3131313131313,18081,2258,13,2414,845,1,8,2,3,7121,233,9,39,49,1,1,1,1,1238,18,48,36,22,0,0,0,0,131,0.515061726223335,1.15797443548746,4.98735630477491,1.00380188110113,5.01650810874523,1.00337899999415,0.00136599225264803,0.00136714713343275,0.00136770177201666,0.00135814103536024,7895.45590947105,852.882668037881,4.51222958665171,884.560131219108,329.692525396485,0.503585267002182,3.21293368369483,0.890749565759587,1.27800293947357,167.900828082185,0.600844350669079,0.17311968248189,0.134827714599948,0.0912082522490835,131,0.287755546649606,1.23077890205442,2.91586396480106,0.581325701734653,2.90931402450939,0.58061688531342,0.000800100914559555,0.000801532033822349,0.000800337157591022,0.000801118230119555,8344.84731358527,1041.37560784433,10.0370601757072,1109.82656536261,402.931681908217,0.49999828015054,3.81665457325927,0.933591515587248,1.402872800956,160.36134251748,0.220900590288157,0.0543673916139126,0.0879000425039507,0.100932028320547,131,1.81363585708442,5.07684048991209,1.79994753004282,1.8092679977702,1.80419955801519,1.8127685389167,1.79715658834236,1.79377440625961,1.79967927531739,1.78948408737468,1.21683246515132,1.22935446348856,13.7706756616266,1.22786456087245,1.21642664479774,1.00020567680683,1.22059201578058,1.18296733720439,1.22121404389659,2.27893457506446,1.87974639747839,2.08587452077317,1.79258143768301,4.57354502088633,131,-0.0699989110752655,1.28781982348466,0.00861344286399209,-0.0079378595284063,-0.013558342385439,-0.00418054616100221,0.00945353267363437,0.00374695538831572,-0.0107993437919586,0.0177867660481349,0.300193633225099,0.46176716274744,3.18828938611992,0.468156816652007,0.459738657812956,-0.014340478620653,0.444832244379728,0.218390058944568,0.33991145222336,0.506582927073188,-0.381696093580848,-0.0267308386776026,0.368453154629054,1.44877633441903,7339,7624,7490,9543,8534,2516,1860,8218,7195,4030,1875,748,256,84,36,7,4,0,0,0,0
"132",132,15369,0.3,0.9,0.6,-0.3,1.6,1.036,32,22.1717171717172,40,9.04040404040404,7.18181818181818,120.20202020202,34.0909090909091,53.7878787878788,17.8282828282828,15606,2288,15,2101,627,1,5,6,2,7025,47,11,33,80,1,0,1,1,1312,16,14,13,29,0,0,0,1,132,0.512192839056976,0.737133190188041,4.9855244487296,0.996986587851316,4.97364168064929,0.994550883287951,0.00137295020697565,0.00137051574485227,0.00136757530354497,0.00136616000234011,2562.78417199518,163.938600002235,2.72262346281476,155.016231677173,63.2433469972022,0.238857440301906,0.370225779165853,0.609929078014184,0.549027262671612,99.4957447465743,0.152707714126449,0.34162238894371,0.472220673589789,0.0334492233400515,132,0.287574535994379,0.938713403134771,2.9130666142387,0.582727851401876,2.92284881571958,0.590405112599693,0.000797040440553545,0.000797046277521553,0.000797629330677832,0.0007984448685727,4428.35755812484,574.069804274889,5.36667314297247,540.519229460747,159.878794944951,0.426399335819646,1.30926441284504,1.56950135863309,0.629263591608193,123.469102575114,0.0472616821952624,0.0674609712820792,0.0960529827625639,0.0458293634308857,132,1.82262424859022,5.30525845620453,1.79945847863095,1.80205897459008,1.79361441973497,1.7777583501187,1.80150485610355,1.80789529584069,1.79530620334888,1.79261620108712,5.75614158586709,11.6059544215482,3.36146414423209,11.549133266493,10.9418406839419,2.50041198454951,11.5852386785501,10.3372069249724,2.50718390085026,2.80770235955332,2.33814963162839,2.34815670350391,2.06108708562593,5.47287245491899,132,-0.062072278073132,1.42582727475022,0.0175923887915248,0.00659831885523932,0.0214217708801846,0.0144745958650125,-0.0124343413595816,-0.0138268181456574,-0.00973931524945744,-0.00147884663879362,1.93037645065476,3.25314571428378,1.50560884298114,3.24676107857959,3.09973688434766,1.22479350341097,3.25317884448942,2.96227111549435,0.708060431626453,0.949098181312623,0.34421894040792,0.120670251422926,0.023088029508362,1.75053999575835,5074,5089,5206,8115,1129,2525,3600,7884,4737,1923,611,168,38,5,3,0,0,0,0,0,0
"133",133,20017,0.1,0.8,0.2,-0.1,0.6,1.009,28,9.24242424242424,45.4545454545455,11.0606060606061,4.36363636363636,500,36.3636363636364,245.707070707071,14.8585858585859,8535,2293,4,2429,409,2,7,5,2,3571,324,0,27,63,1,1,0,1,297,10,38,17,32,0,1,0,0,133,0.49796816344069,0.508667632512364,5.00514966319033,0.995578001123288,5.00969125738072,0.996725510588727,0.00137088124326369,0.00137266470034302,0.00137839111834503,0.00137898560403814,1114.01474403323,195.636729991628,1.051905880002,160.832135109399,38.0079795809925,0.292251586151771,0.684817904780936,0.33746315631713,0.291901883399111,57.5868865000103,0.164569609699411,0.390517800861782,0.133250273814621,0.311662315624186,133,0.28866390279957,0.759589183510265,2.91435927550327,0.583248187099461,2.93750576585084,0.583237544958915,0.000797622198188561,0.000800245676640408,0.00080112409368799,0.000800452535437787,2352.24448414432,561.399861674922,5.92598174835094,595.312326399371,100.977431897948,0.584758802212669,1.74602031446153,1.25439746832774,0.584378016896293,87.8726713830501,0.038735959502063,0.149842842068059,0.0334213651810319,0.169915334858759,133,1.81042260902502,6.10178761239478,1.80042739636564,1.79696574495155,1.78492000412166,1.81082433137252,1.80764190270301,1.80291108495361,1.80199949097522,1.79857631463946,6.72518906957461,12.0700065368148,37.4527324793647,12.8988733142567,11.7643243506343,5.29938296253032,11.5604171007168,12.8888098573046,5.30664676456314,4.50517173500001,2.64940138725698,2.11197722125016,2.87469915965163,2.31514537729235,133,0.00756219443505832,1.63917539665279,-0.000101129336541135,0.00323048578687964,-0.00204263370902646,-0.0013751725445303,-0.000385509307776552,-0.00124136978779379,0.00201474481061614,-0.0187359245869653,2.15452469180197,3.26448235933077,6.00399213964632,3.4482962327604,3.19706437759191,1.86423074554097,3.14894928689982,3.4477569722031,1.86581843665306,1.44910222647803,0.37926662017098,0.074123393065681,0.614800220651614,0.496092796143931,6692,6684,6641,14744,1262,2962,1049,12450,5492,1631,366,63,13,1,1,0,0,0,0,0,0
"134",134,19523,0.8,0.5,0.8,-0.4,0.6,1.002,35,5,25.4545454545455,14.2929292929293,6.54545454545455,471.717171717172,35.4545454545455,437.626262626263,28.2222222222222,26919,2253,16,2045,355,1,7,3,1,6545,211,0,2,71,0,1,0,0,124,34,96,12,6,1,0,2,0,134,0.499644415602808,0.633714080827742,4.99091204003359,0.995159814091331,4.99398533819473,1.0037919532362,0.00136824776382334,0.00136483865811901,0.00137367398279887,0.00137486610666471,3336.20005567119,215.21385033038,12.8631497580942,160.22404964463,40.1028763276881,0.252573887209957,0.743328381908518,0.585719407877888,0.0806228550939917,56.6299847318133,0.176954647140062,0.40937251338251,0.397372915962741,0.0162999235146873,134,0.28971324271195,0.867449402522029,2.92984782551177,0.586558465917533,2.91926066040116,0.582473014519679,0.000792892451741679,0.000802901380926579,0.0007997702912805,0.000800479660629089,7400.76340899334,601.179629427159,29.2698565645823,540.3587426152,94.645495423556,0.43449969947251,1.89076254994425,1.03462488434803,0.272262019416185,78.492099565636,0.0545186854209022,0.191264407947745,0.205055469638819,0.0233858454486793,134,1.79106971475224,5.42416413119012,1.77759099615033,1.78407295226056,1.79557906445021,1.81358662486461,1.81636112206452,1.78658379927927,1.79243681369918,1.79175942616201,8.33252467221452,10.2151764193528,5.7858796746255,10.5073533602073,9.168405871065,2.29716236753603,9.67941071944676,3.06905430671914,10.4911236573652,5.34090068846866,2.58617972021441,2.06958864051374,2.00239422480536,13.0558539009876,134,-0.00215207427127912,1.50356842567119,0.00205251379717066,0.00415453872755933,0.00422024087235878,-0.0149882893336477,-0.00394240207282334,0.0065382823140076,-0.00895460842574391,-0.00817771957272131,2.55170705246044,3.01008578490684,2.10025851666532,3.08171060010507,2.7499652458172,1.13884285545014,2.874930247289,1.32837862394843,3.08053003222239,1.38734806911014,0.585237050188161,0.191804876348513,0.273680580398433,2.83377871805547,6549,6517,6457,11128,1567,3484,3344,10995,5662,2106,577,152,27,4,0,0,0,0,0,0,0
